step,component,elapsed_ns,mem_delta_bytes,rss_delta_bytes
4744,dvfs_controller_set,1006656,717,0
4745,preference_plane_get,8352,164,0
4745,tegra_daemon_sample,27296,204,0
4745,rl_arbiter_act,52096,284,0
4745,override_layer_step,9984,217,0
4745,resource_manager_decide,12352,52,0
4745,dvfs_controller_set,990976,717,0
4746,preference_plane_get,8096,164,0
4746,tegra_daemon_sample,27104,204,0
4746,rl_arbiter_act,52000,284,0
4746,override_layer_step,9760,217,0
4746,resource_manager_decide,11872,52,0
4746,dvfs_controller_set,1265120,1185,0
4747,preference_plane_get,8736,164,0
4747,tegra_daemon_sample,29280,140,0
4747,rl_arbiter_act,54208,116,0
4747,override_layer_step,10304,217,0
4747,resource_manager_decide,12416,52,0
4747,dvfs_controller_set,1029184,717,0
4748,preference_plane_get,8320,164,0
4748,tegra_daemon_sample,27776,204,0
4748,rl_arbiter_act,52928,284,0
4748,override_layer_step,10240,217,0
4748,resource_manager_decide,11744,52,0
4748,dvfs_controller_set,999744,717,0
4749,preference_plane_get,8480,164,0
4749,tegra_daemon_sample,28576,204,0
4749,rl_arbiter_act,53248,284,0
4749,override_layer_step,9952,217,0
4749,resource_manager_decide,11904,52,0
4749,dvfs_controller_set,1010912,717,0
4750,preference_plane_get,8160,164,0
4750,tegra_daemon_sample,27904,204,0
4750,rl_arbiter_act,51968,284,0
4750,override_layer_step,9568,217,0
4750,resource_manager_decide,11904,52,0
4750,dvfs_controller_set,995872,522,0
4751,preference_plane_get,8640,164,0
4751,tegra_daemon_sample,28544,204,0
4751,rl_arbiter_act,52000,284,0
4751,override_layer_step,9536,284,0
4751,resource_manager_decide,11904,52,0
4751,dvfs_controller_set,1002624,717,0
4752,preference_plane_get,8256,164,0
4752,tegra_daemon_sample,28864,204,0
4752,rl_arbiter_act,52192,284,0
4752,override_layer_step,9856,217,0
4752,resource_manager_decide,12512,52,0
4752,dvfs_controller_set,1026880,717,0
4753,preference_plane_get,8512,164,0
4753,tegra_daemon_sample,28416,204,0
4753,rl_arbiter_act,53088,284,0
4753,override_layer_step,9952,217,0
4753,resource_manager_decide,11904,52,0
4753,dvfs_controller_set,1025376,784,270336
4754,preference_plane_get,7904,164,0
4754,tegra_daemon_sample,28416,204,0
4754,rl_arbiter_act,53216,284,0
4754,override_layer_step,10208,704,0
4754,resource_manager_decide,12736,52,0
4754,dvfs_controller_set,995968,653,0
4755,preference_plane_get,8192,164,0
4755,tegra_daemon_sample,28960,204,0
4755,rl_arbiter_act,53408,284,0
4755,override_layer_step,9792,217,0
4755,resource_manager_decide,12032,52,0
4755,dvfs_controller_set,999872,650,0
4756,preference_plane_get,8288,164,0
4756,tegra_daemon_sample,27520,204,0
4756,rl_arbiter_act,53632,284,0
4756,override_layer_step,9792,217,0
4756,resource_manager_decide,11840,52,0
4756,dvfs_controller_set,1011456,717,0
4757,preference_plane_get,8192,164,0
4757,tegra_daemon_sample,27808,204,0
4757,rl_arbiter_act,52640,284,0
4757,override_layer_step,9824,217,0
4757,resource_manager_decide,11872,52,0
4757,dvfs_controller_set,1010304,717,0
4758,preference_plane_get,9216,398,0
4758,tegra_daemon_sample,28736,140,0
4758,rl_arbiter_act,54176,284,0
4758,override_layer_step,9536,217,0
4758,resource_manager_decide,11968,52,0
4758,dvfs_controller_set,992352,717,0
4759,preference_plane_get,8064,164,0
4759,tegra_daemon_sample,28672,204,0
4759,rl_arbiter_act,54496,284,0
4759,override_layer_step,9952,217,0
4759,resource_manager_decide,11840,52,0
4759,dvfs_controller_set,995616,717,0
4760,preference_plane_get,8288,164,0
4760,tegra_daemon_sample,28544,204,0
4760,rl_arbiter_act,52352,284,0
4760,override_layer_step,9952,217,0
4760,resource_manager_decide,12256,52,0
4760,dvfs_controller_set,992128,717,0
4761,preference_plane_get,8384,164,0
4761,tegra_daemon_sample,27488,204,0
4761,rl_arbiter_act,53216,284,0
4761,override_layer_step,10208,217,0
4761,resource_manager_decide,12000,52,0
4761,dvfs_controller_set,1256640,1177,0
4762,preference_plane_get,8736,164,0
4762,tegra_daemon_sample,29248,140,0
4762,rl_arbiter_act,54112,116,0
4762,override_layer_step,10144,217,0
4762,resource_manager_decide,12352,52,0
4762,dvfs_controller_set,1011776,717,0
4763,preference_plane_get,8480,164,0
4763,tegra_daemon_sample,28736,204,0
4763,rl_arbiter_act,52832,284,0
4763,override_layer_step,9792,217,0
4763,resource_manager_decide,11744,52,0
4763,dvfs_controller_set,993472,717,0
4764,preference_plane_get,8512,164,0
4764,tegra_daemon_sample,27680,204,0
4764,rl_arbiter_act,53856,284,0
4764,override_layer_step,9632,217,0
4764,resource_manager_decide,11840,52,0
4764,dvfs_controller_set,996000,717,0
4765,preference_plane_get,7840,164,0
4765,tegra_daemon_sample,28064,204,0
4765,rl_arbiter_act,53920,284,0
4765,override_layer_step,10048,217,0
4765,resource_manager_decide,12544,374,0
4765,dvfs_controller_set,1001888,589,0
4766,preference_plane_get,8096,164,0
4766,tegra_daemon_sample,27744,204,0
4766,rl_arbiter_act,54944,284,0
4766,override_layer_step,9952,217,0
4766,resource_manager_decide,12000,52,0
4766,dvfs_controller_set,1008672,717,0
4767,preference_plane_get,8384,164,0
4767,tegra_daemon_sample,27776,204,0
4767,rl_arbiter_act,52576,284,0
4767,override_layer_step,9568,217,0
4767,resource_manager_decide,12032,52,0
4767,dvfs_controller_set,1006272,717,0
4768,preference_plane_get,8960,164,0
4768,tegra_daemon_sample,28704,204,0
4768,rl_arbiter_act,52256,284,0
4768,override_layer_step,9920,217,0
4768,resource_manager_decide,11968,52,0
4768,dvfs_controller_set,1049952,583,0
4769,preference_plane_get,9312,373,0
4769,tegra_daemon_sample,30208,140,0
4769,rl_arbiter_act,54848,284,0
4769,override_layer_step,9504,284,0
4769,resource_manager_decide,12160,52,0
4769,dvfs_controller_set,1002624,583,0
4770,preference_plane_get,8544,164,0
4770,tegra_daemon_sample,29120,204,0
4770,rl_arbiter_act,52416,284,0
4770,override_layer_step,9856,217,0
4770,resource_manager_decide,12320,52,0
4770,dvfs_controller_set,992480,717,0
4771,preference_plane_get,8640,164,0
4771,tegra_daemon_sample,28704,204,0
4771,rl_arbiter_act,52416,284,0
4771,override_layer_step,10272,217,0
4771,resource_manager_decide,12000,52,0
4771,dvfs_controller_set,1017056,717,0
4772,preference_plane_get,8544,164,0
4772,tegra_daemon_sample,28224,204,0
4772,rl_arbiter_act,52352,284,0
4772,override_layer_step,10400,217,0
4772,resource_manager_decide,11552,52,0
4772,dvfs_controller_set,1274048,772,0
4773,preference_plane_get,8480,164,0
4773,tegra_daemon_sample,28320,204,0
4773,rl_arbiter_act,52736,284,0
4773,override_layer_step,10240,217,0
4773,resource_manager_decide,12032,52,0
4773,dvfs_controller_set,991840,583,0
4774,preference_plane_get,8000,164,0
4774,tegra_daemon_sample,27712,204,0
4774,rl_arbiter_act,54816,284,0
4774,override_layer_step,9920,284,0
4774,resource_manager_decide,11776,52,0
4774,dvfs_controller_set,992000,583,0
4775,preference_plane_get,8256,164,0
4775,tegra_daemon_sample,28160,204,0
4775,rl_arbiter_act,52288,284,0
4775,override_layer_step,9696,217,0
4775,resource_manager_decide,12256,52,0
4775,dvfs_controller_set,990144,583,0
4776,preference_plane_get,7904,164,0
4776,tegra_daemon_sample,28288,204,0
4776,rl_arbiter_act,52576,284,0
4776,override_layer_step,9312,284,0
4776,resource_manager_decide,12192,52,0
4776,dvfs_controller_set,1062208,287,0
4777,preference_plane_get,8608,164,0
4777,tegra_daemon_sample,29056,204,0
4777,rl_arbiter_act,54016,284,0
4777,override_layer_step,9888,284,0
4777,resource_manager_decide,11968,52,0
4777,dvfs_controller_set,995328,650,0
4778,preference_plane_get,8224,164,0
4778,tegra_daemon_sample,28864,204,0
4778,rl_arbiter_act,53056,284,0
4778,override_layer_step,9536,284,0
4778,resource_manager_decide,12384,52,0
4778,dvfs_controller_set,988928,717,0
4779,preference_plane_get,7904,164,0
4779,tegra_daemon_sample,28352,204,0
4779,rl_arbiter_act,52864,284,0
4779,override_layer_step,9632,217,0
4779,resource_manager_decide,11968,52,0
4779,dvfs_controller_set,1026368,717,0
4780,preference_plane_get,8320,164,0
4780,tegra_daemon_sample,28832,204,0
4780,rl_arbiter_act,52800,284,0
4780,override_layer_step,10048,153,0
4780,resource_manager_decide,12288,52,0
4780,dvfs_controller_set,992640,583,0
4781,preference_plane_get,8320,164,0
4781,tegra_daemon_sample,28736,204,0
4781,rl_arbiter_act,52224,284,0
4781,override_layer_step,9952,217,0
4781,resource_manager_decide,11776,52,0
4781,dvfs_controller_set,1028032,583,0
4782,preference_plane_get,8448,164,0
4782,tegra_daemon_sample,27744,204,0
4782,rl_arbiter_act,52608,284,0
4782,override_layer_step,9696,217,0
4782,resource_manager_decide,11968,52,0
4782,dvfs_controller_set,998400,583,0
4783,preference_plane_get,8096,164,0
4783,tegra_daemon_sample,27840,204,0
4783,rl_arbiter_act,53312,284,0
4783,override_layer_step,9824,284,0
4783,resource_manager_decide,11744,52,0
4783,dvfs_controller_set,1029856,516,0
4784,preference_plane_get,8864,396,0
4784,tegra_daemon_sample,28224,140,0
4784,rl_arbiter_act,55040,284,0
4784,override_layer_step,10112,217,0
4784,resource_manager_decide,12224,52,0
4784,dvfs_controller_set,999904,583,0
4785,preference_plane_get,8032,164,0
4785,tegra_daemon_sample,28288,204,0
4785,rl_arbiter_act,53760,284,0
4785,override_layer_step,10016,217,0
4785,resource_manager_decide,12000,52,0
4785,dvfs_controller_set,1028864,784,0
4786,preference_plane_get,8160,164,0
4786,tegra_daemon_sample,27360,204,0
4786,rl_arbiter_act,53216,284,0
4786,override_layer_step,10048,217,0
4786,resource_manager_decide,11680,52,0
4786,dvfs_controller_set,990400,717,0
4787,preference_plane_get,8928,164,0
4787,tegra_daemon_sample,27648,204,0
4787,rl_arbiter_act,53120,284,0
4787,override_layer_step,9632,217,0
4787,resource_manager_decide,11936,52,0
4787,dvfs_controller_set,1236704,884,0
4788,preference_plane_get,8512,164,0
4788,tegra_daemon_sample,29312,204,0
4788,rl_arbiter_act,54720,284,0
4788,override_layer_step,10080,217,0
4788,resource_manager_decide,12288,52,0
4788,dvfs_controller_set,990496,717,0
4789,preference_plane_get,8384,164,0
4789,tegra_daemon_sample,28832,204,0
4789,rl_arbiter_act,52704,284,0
4789,override_layer_step,9984,217,0
4789,resource_manager_decide,12320,52,0
4789,dvfs_controller_set,994752,717,0
4790,preference_plane_get,8320,164,0
4790,tegra_daemon_sample,28832,204,0
4790,rl_arbiter_act,52736,284,0
4790,override_layer_step,9568,217,0
4790,resource_manager_decide,11712,52,0
4790,dvfs_controller_set,1040640,717,0
4791,preference_plane_get,8448,164,0
4791,tegra_daemon_sample,28672,204,0
4791,rl_arbiter_act,53696,284,0
4791,override_layer_step,10016,217,0
4791,resource_manager_decide,11808,52,0
4791,dvfs_controller_set,994336,583,0
4792,preference_plane_get,8288,164,0
4792,tegra_daemon_sample,28096,204,0
4792,rl_arbiter_act,54592,284,0
4792,override_layer_step,9792,284,0
4792,resource_manager_decide,11936,52,0
4792,dvfs_controller_set,991264,583,0
4793,preference_plane_get,8000,164,0
4793,tegra_daemon_sample,28064,204,0
4793,rl_arbiter_act,52992,284,0
4793,override_layer_step,9664,284,0
4793,resource_manager_decide,11904,52,0
4793,dvfs_controller_set,1004224,717,0
4794,preference_plane_get,8416,164,0
4794,tegra_daemon_sample,27264,204,0
4794,rl_arbiter_act,53120,284,0
4794,override_layer_step,10048,217,0
4794,resource_manager_decide,11776,52,0
4794,dvfs_controller_set,1068704,717,0
4795,preference_plane_get,8256,164,0
4795,tegra_daemon_sample,27648,204,0
4795,rl_arbiter_act,55520,539,0
4795,override_layer_step,10112,153,0
4795,resource_manager_decide,12224,52,0
4795,dvfs_controller_set,1026752,717,0
4796,preference_plane_get,8032,164,0
4796,tegra_daemon_sample,28000,204,0
4796,rl_arbiter_act,53984,284,0
4796,override_layer_step,10464,217,0
4796,resource_manager_decide,12064,52,0
4796,dvfs_controller_set,995680,717,0
4797,preference_plane_get,8384,164,0
4797,tegra_daemon_sample,28992,204,0
4797,rl_arbiter_act,54592,284,0
4797,override_layer_step,10240,217,0
4797,resource_manager_decide,12160,52,0
4797,dvfs_controller_set,988224,717,0
4798,preference_plane_get,8320,164,0
4798,tegra_daemon_sample,28320,204,0
4798,rl_arbiter_act,52384,284,0
4798,override_layer_step,10144,217,0
4798,resource_manager_decide,11808,52,0
4798,dvfs_controller_set,1023552,717,0
4799,preference_plane_get,8288,164,0
4799,tegra_daemon_sample,28000,140,0
4799,rl_arbiter_act,55008,284,0
4799,override_layer_step,9920,217,0
4799,resource_manager_decide,12128,52,0
4799,dvfs_controller_set,1047520,717,0
4800,preference_plane_get,8864,164,0
4800,tegra_daemon_sample,28896,204,0
4800,rl_arbiter_act,54368,284,0
4800,override_layer_step,10176,217,0
4800,resource_manager_decide,13120,52,0
4800,dvfs_controller_set,1033504,583,0
4801,preference_plane_get,8096,164,0
4801,tegra_daemon_sample,28768,204,0
4801,rl_arbiter_act,53216,284,0
4801,override_layer_step,9376,284,0
4801,resource_manager_decide,12224,52,0
4801,dvfs_controller_set,1014176,583,0
4802,preference_plane_get,8160,164,0
4802,tegra_daemon_sample,27776,204,0
4802,rl_arbiter_act,53248,284,0
4802,override_layer_step,9184,284,0
4802,resource_manager_decide,12288,52,0
4802,dvfs_controller_set,1003008,650,0
4803,preference_plane_get,8224,164,0
4803,tegra_daemon_sample,28192,204,0
4803,rl_arbiter_act,54752,284,0
4803,override_layer_step,9952,217,0
4803,resource_manager_decide,12032,52,0
4803,dvfs_controller_set,989984,583,0
4804,preference_plane_get,7904,164,0
4804,tegra_daemon_sample,28224,204,0
4804,rl_arbiter_act,53216,284,0
4804,override_layer_step,9984,217,0
4804,resource_manager_decide,12224,52,0
4804,dvfs_controller_set,991072,717,0
4805,preference_plane_get,8320,164,0
4805,tegra_daemon_sample,27872,204,0
4805,rl_arbiter_act,53344,284,0
4805,override_layer_step,9472,217,0
4805,resource_manager_decide,11712,52,0
4805,dvfs_controller_set,1057280,583,0
4806,preference_plane_get,8288,164,0
4806,tegra_daemon_sample,27616,204,0
4806,rl_arbiter_act,53984,52,0
4806,override_layer_step,10048,220,0
4806,resource_manager_decide,12256,52,0
4806,dvfs_controller_set,994112,717,0
4807,preference_plane_get,8640,164,0
4807,tegra_daemon_sample,28704,204,0
4807,rl_arbiter_act,53248,284,0
4807,override_layer_step,10112,217,0
4807,resource_manager_decide,12064,52,0
4807,dvfs_controller_set,987808,583,0
4808,preference_plane_get,8544,164,0
4808,tegra_daemon_sample,27488,204,0
4808,rl_arbiter_act,53376,284,0
4808,override_layer_step,10208,284,0
4808,resource_manager_decide,11872,52,0
4808,dvfs_controller_set,1004736,516,0
4809,preference_plane_get,8224,164,0
4809,tegra_daemon_sample,27648,204,0
4809,rl_arbiter_act,53408,284,0
4809,override_layer_step,9760,217,0
4809,resource_manager_decide,11840,52,0
4809,dvfs_controller_set,1279744,1048,0
4810,preference_plane_get,8000,164,0
4810,tegra_daemon_sample,27808,140,0
4810,rl_arbiter_act,53952,116,0
4810,override_layer_step,9792,217,0
4810,resource_manager_decide,12128,52,0
4810,dvfs_controller_set,1041088,784,0
4811,preference_plane_get,8320,164,0
4811,tegra_daemon_sample,28640,204,0
4811,rl_arbiter_act,52224,284,0
4811,override_layer_step,9760,217,0
4811,resource_manager_decide,12160,52,0
4811,dvfs_controller_set,983904,717,0
4812,preference_plane_get,8384,164,0
4812,tegra_daemon_sample,29184,204,0
4812,rl_arbiter_act,52832,284,0
4812,override_layer_step,9440,217,0
4812,resource_manager_decide,11936,52,0
4812,dvfs_controller_set,994720,717,0
4813,preference_plane_get,8160,164,0
4813,tegra_daemon_sample,27712,204,0
4813,rl_arbiter_act,53408,284,0
4813,override_layer_step,9632,217,0
4813,resource_manager_decide,12416,52,0
4813,dvfs_controller_set,1016320,973,0
4814,preference_plane_get,8320,164,0
4814,tegra_daemon_sample,28608,140,0
4814,rl_arbiter_act,53600,284,0
4814,override_layer_step,10368,217,0
4814,resource_manager_decide,11872,52,0
4814,dvfs_controller_set,1006816,717,0
4815,preference_plane_get,8224,164,0
4815,tegra_daemon_sample,27936,204,0
4815,rl_arbiter_act,53408,284,0
4815,override_layer_step,10176,217,0
4815,resource_manager_decide,11776,52,0
4815,dvfs_controller_set,1041120,717,0
4816,preference_plane_get,8224,164,0
4816,tegra_daemon_sample,28352,204,0
4816,rl_arbiter_act,52992,284,0
4816,override_layer_step,10464,217,0
4816,resource_manager_decide,11904,52,0
4816,dvfs_controller_set,1016448,717,0
4817,preference_plane_get,8256,164,0
4817,tegra_daemon_sample,27552,204,0
4817,rl_arbiter_act,52832,284,0
4817,override_layer_step,10304,217,0
4817,resource_manager_decide,12768,52,0
4817,dvfs_controller_set,995232,717,0
4818,preference_plane_get,8416,164,0
4818,tegra_daemon_sample,28192,204,0
4818,rl_arbiter_act,53344,284,0
4818,override_layer_step,9920,217,0
4818,resource_manager_decide,12512,52,0
4818,dvfs_controller_set,1001696,717,0
4819,preference_plane_get,8608,164,0
4819,tegra_daemon_sample,28800,204,0
4819,rl_arbiter_act,55008,284,0
4819,override_layer_step,9792,217,0
4819,resource_manager_decide,11872,52,0
4819,dvfs_controller_set,1018400,717,0
4820,preference_plane_get,8416,164,0
4820,tegra_daemon_sample,28160,204,0
4820,rl_arbiter_act,53632,284,0
4820,override_layer_step,10144,217,0
4820,resource_manager_decide,12224,52,0
4820,dvfs_controller_set,1024416,717,0
4821,preference_plane_get,9120,462,0
4821,tegra_daemon_sample,28256,140,0
4821,rl_arbiter_act,54336,284,0
4821,override_layer_step,9248,217,0
4821,resource_manager_decide,12032,52,0
4821,dvfs_controller_set,994272,717,0
4822,preference_plane_get,8576,164,0
4822,tegra_daemon_sample,28000,204,0
